,__catalogCourseId,dateStart,pid,id,title,catalogActivationDate,name,description,id,linkedGroup
618,CSE310,2022-01-01,H1Rj-iP3X,60243d7cf90d3000271cc01a,Applied Programming,2021-12-01,CSE,Computer Science,5c06aab9645dff2400fc6032,
619,CSE320A,2020-01-01,HkBHlDk6Q,5be1e03d1d17b62e008198a4,Mobile Programming,2019-12-01,CSE,Computer Science,5c06aab9645dff2400fc6032,
620,CSE331,2022-01-01,SysK9cOh7,618584e9fa9f2429710c3f68,Design Patterns,2021-12-01,CSE,Computer Science,5c06aab9645dff2400fc6032,
621,CSE340,2022-01-01,NkbpTol3i-,615b8511e470464b7e3ae0b8,Web Backend Development I,2021-12-01,CSE,Computer Science,5c06aab9645dff2400fc6032,
622,CSE341,2022-01-01,V1lze3gns-,62043270e720682d08577326,Web Backend Development II,2021-12-01,CSE,Computer Science,5c06aab9645dff2400fc6032,
623,CSE352,2020-01-01,Sy2Tj5dnQ,5bdb1bc398a3b62e00f2df93,Operating System Services,2019-12-01,CSE,Computer Science,5c06aab9645dff2400fc6032,
624,CSE353,2021-01-01,EJfl3xni-,6035b10c3356ca0026c80430,Computer Graphics,2020-12-01,CSE,Computer Science,5c06aab9645dff2400fc6032,
625,CSE354,2022-01-01,VyIehg3i-,6022c96c920628002657508c,Computer Networks,2021-12-01,CSE,Computer Science,5c06aab9645dff2400fc6032,
626,CSE372,2022-01-01,SkP5tqu3Q,6204313ce3c38a24a08923ca,Requirements Elicitation,2021-12-01,CSE,Computer Science,5c06aab9645dff2400fc6032,
627,CSE381,2021-01-01,VkW-ehehs-,5e449392d568cb25004a3d5b,Algorithms and Complexity,2020-12-01,CSE,Computer Science,5c06aab9645dff2400fc6032,
628,CSE382,2022-01-01,r1OxtvDZ8,61eae5203b18013db1e40a5b,Patterns in Functional Programming,2021-12-01,CSE,Computer Science,5c06aab9645dff2400fc6032,
629,CSE398,2022-01-01,4kNe2gho-,602c20281ac85c00269d89a0,Internship,2021-12-01,CSE,Computer Science,5c06aab9645dff2400fc6032,
630,CSE430,2021-01-01,rJy7aiD2Q,603597fffbec7b0026949b50,Architectural Design,2020-12-01,CSE,Computer Science,5c06aab9645dff2400fc6032,
631,CSE450,2022-01-01,N1l4e2e2iW,60369718d85ee70027aa7a52,Machine Learning,2021-12-01,CSE,Computer Science,5c06aab9645dff2400fc6032,
632,CSE453,2022-01-01,NJHlnlnoW,603e78e5f1c38a00264b2d35,Computer Security,2021-12-01,CSE,Computer Science,5c06aab9645dff2400fc6032,
633,CSE471,2020-01-01,Eymx3ensW,5d026f251bbcf12400e35332,User Interface Evaluation & Design,1970-01-01,CSE,Computer Science,5c06aab9645dff2400fc6032,
634,CSE473,2020-01-01,r1cbEzA2X,5be09401cc095b2e00f16e26,Process Improvement,2019-12-01,CSE,Computer Science,5c06aab9645dff2400fc6032,
635,CSE474,2022-01-01,B183leA3Q,602c0dbe586b84002653e25a,Quality Assurance,2021-12-01,CSE,Computer Science,5c06aab9645dff2400fc6032,
636,CSE480,2022-01-01,VJLe2ghoW,62225b355d61770c7dadda24,Computational Theory,2021-12-01,CSE,Computer Science,5c06aab9645dff2400fc6032,
637,CSE481,2021-01-01,SkofRwwbI,5e29ee121d5ff5250036d76c,Massively Parallel Computation,2020-12-01,CSE,Computer Science,5c06aab9645dff2400fc6032,
638,CSE490R,2020-01-01,EyDg2e2iZ,5c87c8a0991db62400175e6f,Special Topics,2019-12-01,CSE,Computer Science,5c06aab9645dff2400fc6032,
639,CSE498R,2022-01-01,NJgPeng2o-,61f8147317b43231737694ed,Internship,2021-12-01,CSE,Computer Science,5c06aab9645dff2400fc6032,
640,CSE499,2020-01-01,Ek-Px2lho-,5d026167a2c5eb24001ebbce,Senior Project,2019-12-01,CSE,Computer Science,5c06aab9645dff2400fc6032,
641,CSE499A,2020-01-01,Nkueng2jb,5d025e29f45fa124002394eb,"Senior Project, Part A",2019-12-01,CSE,Computer Science,5c06aab9645dff2400fc6032,
642,CSE499B,2020-01-01,VkeOgnl3oZ,5d01206847763624006ba392,"Senior Project, Part B",2019-12-10,CSE,Computer Science,5c06aab9645dff2400fc6032,
643,DANCE103,2022-01-01,41eKe3x2j-,5fda37a913f6dc00267b1487,Introduction to Dance Major and Professions,2021-12-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
644,DANCE131,2016-01-01,E1Wtl3g2iW,c1d170a4-59a7-449a-93ca-629926bbe992,"Jazz Dance, Beginning",2016-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
645,DANCE135,2016-01-01,4k9e2xnsW,452ce942-0ef1-4756-854b-29bbca2be00f,"Tap Dance, Beginning",2016-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
646,DANCE140,2016-01-01,VyienenoZ,0b872e9a-8b7c-48b5-86f2-3d6c75bbed51,"Modern Dance, Beginning",2016-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
647,DANCE170,2016-01-01,Nygol3gnjW,34057d35-8393-4d13-a7a6-73613b7a456d,"World Dance, Beginning",2016-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
648,DANCE171,2016-01-01,V1Woxhe3sW,0a805234-e000-4c4f-8c77-7e62a6dd306c,"Clog Dance, Beginning",2016-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
649,DANCE180M,2016-01-01,Vkneng2oW,a320904d-0284-4553-93d7-a4294aed2532,"Social Dance, Beginning",2016-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
650,DANCE180W,2016-01-01,N1l3g3xhi-,75339d69-a4fe-428a-8532-5719e87da42c,"Social Dance, Beginning",2016-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
651,DANCE181M,2016-01-01,4ybhl2e2ib,6cda5aa5-2c90-4676-9a4c-bed8a243c6b9,"Country West Social Dance, Beginning",2016-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
652,DANCE181W,2016-01-01,NJ6xnl2o-,2f5faa15-efbb-4d45-be17-68fe6d6a426f,"Country West Social Dance, Beginning",2016-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
653,DANCE184M,2017-01-01,EklTe2eno-,eb7e5e53-7ec9-4a7f-af96-ff69b98237cc,International Standard Beginning,2017-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
654,DANCE184W,2017-01-01,EkWpx3enoW,ff73cceb-fdbe-4b94-ad50-043d018d97dc,International Standard Beginning,2017-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
655,DANCE185M,2017-01-01,4kGalhx3jW,bd53e62f-0049-4a97-bce9-dfaa4b259319,International Latin Beginning,2017-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
656,DANCE185W,2017-01-01,410l2xnjW,d11e1c2a-6f3d-4ad5-afb9-1c5eb414912f,International Latin Beginning,2017-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
657,DANCE190,2017-01-01,4yeRx3g2i-,16781a66-5256-4868-ac91-64fe2782a6c1,"Ballet, Beginning",2017-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
658,DANCE231R,2017-01-01,VJZ0g3e2oW,5bde22fe-7469-4685-b785-b434f48a2850,Jazz Dance Intermediate,2017-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
659,DANCE235R,2017-01-01,VkkbhehjZ,ea81239b-45df-4290-8dcd-05a81582e234,Tap Dance Technique,2017-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
660,DANCE240R,2017-01-01,N1gyZhg2oW,7e3a7132-f91c-40c1-96af-ee8d7f2d0ddc,Modern Dance Technique I,2017-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
661,DANCE242,2019-01-01,VJZy-he2sb,5b2bce1888cc1a2e001decde,Improvisation and Choreography,2018-12-21,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
662,DANCE270R,2017-01-01,VJMJZ2l2j-,420a49b1-db02-40db-b24f-494dddb9de97,World Dance Technique 1,2017-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
663,DANCE271R,2017-01-01,VklZ3ensW,d56c15ca-20dd-4915-b722-951ecd189864,Clog Dance Technique I,2017-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
664,DANCE280M,2017-01-01,EkxZnl3iW,515bdc67-74b2-4c36-a433-1ae0dff28ef2,Social Dance Intermediate I,2017-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
665,DANCE280W,2017-01-01,41ZZ3xhjb,354906d9-d85e-4f49-a746-dc92d184ca28,Social Dance Intermediate I,2017-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
666,DANCE281M,2017-01-01,EkeZW3x3sb,bf236893-abbd-4ef5-8fce-a401a7f9d703,Social Dance Intermediate II,2017-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
667,DANCE281W,2017-01-01,N1ZZZ2g2ob,c05f75a4-88da-4911-af3c-2cdc72800a1b,Social Dance Intermediate II,2017-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
668,DANCE284M,2019-01-01,S1VlIBozx,5b2bd0bd6161922e0005f5fb,International Standard Technique I,2018-12-21,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
669,DANCE284W,2019-01-01,Bkf1KHH1g,5b2bcf11026e6d2e00aa7ffa,International Standard Technique I,2018-12-21,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
670,DANCE285M,2019-01-01,Nyuqe4RTZ,5b2bd261f01ea12e0066d975,International Latin Technique I,2018-12-21,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
671,DANCE285W,2019-01-01,H1OzzSBkl,5b2bd1c1026e6d2e00aa8000,International Latin Technique I,2018-12-21,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
672,DANCE290R,2017-01-01,EybZ3lnsW,3e62a204-57d3-4ca1-8dc9-c6b0f11198ad,Ballet Technique I,2017-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
673,DANCE295,2021-01-01,NJfW3g3ob,5fcfc9e453c55d002851ef22,Dance Kinesiology I,1970-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
674,DANCE299R,2016-01-01,VkeMZnx2jZ,cf1b8087-afd5-4d85-adba-d135142111e7,Practicum,2016-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
675,DANCE310R,2021-01-01,VJbfb2ehjb,5fda836941faf400279a500f,Conditioning for Dancers,1970-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
676,DANCE331R,2017-01-01,VyX-3l2iZ,0346139c-a2d9-4e8b-bef1-a6fc411a5339,Jazz Dance Advanced,2017-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
677,DANCE340R,2017-01-01,V1em-3lnib,314d2f33-5f91-4bc9-aa6c-4149725d8ec8,Modern Dance Technique II,2017-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
678,DANCE342R,2017-01-01,Nybmb2xnjb,eab1952d-ec8b-4963-b983-05f9d5f082a2,Special Topics in Dance,2017-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
679,DANCE350,2021-01-01,VJGQZngnj-,5e3cabb3fc3bd72500721489,Dance Seminar,2020-12-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
680,DANCE355,2021-01-01,4kEW3ghs-,5e3ca885c3e4e925001bf0e2,Dance Production and Technology,2020-12-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
681,DANCE356,2022-01-01,NJeEWhx3sb,5fcfcce719500d002674bf8b,Philosophy and Technique of Teaching Dance,2021-12-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
682,DANCE357,2022-01-01,V1ZEbne2jb,5fcfcdb053c55d002851ef3c,Teaching Child Dance and Studio Management,2021-12-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
683,DANCE358,2016-01-01,EJBb3lnib,cb111c88-7b01-4483-a25f-bf54b974838f,Teaching Techniques of Social Dance,2016-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
684,DANCE371R,2017-01-01,41gB-nenj-,835ab4af-db3f-4767-82c2-c7cc587fc699,Clog Dance Technique 2,2017-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
685,DANCE384R,2019-01-01,NkZHbhehjW,5b2bd3216161922e0005f610,International Standard Technique II,2018-12-21,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
686,DANCE385R,2019-01-01,E1go4VRTW,5b2bd3fdf01ea12e0066d980,International Latin Technique II,2018-12-21,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
687,DANCE390R,2017-01-01,4JIWnlhob,3ff14802-5dfd-4136-a530-be8f2c14683c,Ballet Technique II,2017-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
688,DANCE396R,2021-01-01,HJ7FpQ9z8,5e3cad7ac3e4e925001c8e44,The Art of Yoga and Meditation,2020-12-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
689,DANCE399R,2016-01-01,41lLb3l3jW,201a14e9-9e10-4865-ad21-9e6cf2afafe2,Research and Creative Practicum,2016-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
690,DANCE402,2016-01-01,4kZ8b3g2ob,ca2d4953-4767-4919-a4d6-2396ebb20452,History of Dance,2016-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
691,DANCE403,2016-01-01,EkfLWnxhjZ,04c9ff10-4d38-40df-9053-688269667ec5,Senior Capstone Project,2016-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
692,DANCE440R,2022-01-01,V1wZ3g2o-,5fda81b1b23d8000283be9f2,Modern Dance Technique III,2021-12-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
693,DANCE442R,2017-01-01,NyOb2l2o-,333e8ae7-fdb4-41ba-a1b6-f7caebe73b4d,Choreographic Explorations,2017-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
694,DANCE443R,2017-01-01,E1gubnxnib,adbb378d-d6c5-4b0f-a446-6d2f28670df9,Advanced Technique and Somatics,2017-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
695,DANCE458R,2016-01-01,V1-_b2x3jZ,95612198-3871-41ec-b346-e17975d16f05,"Teach Technique of Social Dance, Advanced",2016-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
696,DANCE478R,2021-01-01,VytZnl2sZ,5e69373dc5d2bf25001d11e8,Dance Alliance,2020-12-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
697,DANCE484R,2019-01-01,EyxYW2e3jZ,5b2bd4956161922e0005f61a,Ballroom Technique 3,2018-12-21,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
698,DANCE488R,2021-01-01,NkZKW2gnoW,5e6960bac5d2bf25001d1468,Collegiate Dancers,2020-12-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
699,DANCE495,2021-01-01,NJ9-2xnsZ,5fcfcbfc8aa9b60026d903e8,Dance Kinesiology II,1970-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
700,DANCE496R,2021-01-01,Nkx9bnlhjW,5f10982f7797e0002645f21f,Somatics,2020-12-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
701,DANCE498R,2016-01-01,4JWcbne2oW,ba51000a-fb83-48b9-b95e-567a80593317,Internship,2016-01-01,DANCE,Dance,578d80e9-cb33-472b-ac35-fbdcc4f8d308,578bea42f764effe0672e84b
702,DS150,2022-01-01,SJj-NZVvV,60405da160df16646dc79534,Data Intuition and Insight,2021-12-01,DS,Data Science,60463fb96802e2002665c0b4,
703,DS250,2022-01-01,HyZkmWq3Q,60457d53de35a900294844dc,Data Science Programming,2021-12-01,DS,Data Science,60463fb96802e2002665c0b4,
704,DS295R,2022-01-01,HJqZyGQm_,60458f0116818000264f811c,Special Topics in Data Science,2021-12-01,DS,Data Science,60463fb96802e2002665c0b4,
705,DS350,2022-01-01,r1lPvsfTe,6045855d943c9a0026e9d7a6,Data Wrangling and Visualization,2021-12-01,DS,Data Science,60463fb96802e2002665c0b4,
706,DS460,2022-01-01,rJnglmegB,60458a0ea2ca01002628310c,Big Data Programming & Analytics,2021-12-01,DS,Data Science,60463fb96802e2002665c0b4,
707,DS498R,2022-01-01,SyeF9MmmO,60459a78de35a9002948452d,Internship,2021-12-01,DS,Data Science,60463fb96802e2002665c0b4,
708,DS499,2022-01-01,BJZwOWAb8,6045939dde35a90029484519,Senior Project in Data Science,2021-12-01,DS,Data Science,60463fb96802e2002665c0b4,
709,ECD350A,2022-01-01,NkehW3eniW,604db6567596af0026e3b31f,Early Childhood Development: Toddler Fundamental Principles,2021-12-01,ECD,Early Childhood Development,654a4eea-7148-486b-9b61-7561a5b886ee,578be760aeb3767907f3b4f2
710,ECD350B,2022-01-01,V1ZnWhx2jZ,60b70a3f31a32f36f05cb369,Early Childhood Development: Toddler Applied Principles,2021-12-01,ECD,Early Childhood Development,654a4eea-7148-486b-9b61-7561a5b886ee,578be760aeb3767907f3b4f2
711,ECD350L,2022-01-01,Nk6Z2x2jW,60d2ba7c00040297897e617b,Early Childhood Development: Toddler Lab Experience,2021-12-01,ECD,Early Childhood Development,654a4eea-7148-486b-9b61-7561a5b886ee,578be760aeb3767907f3b4f2
712,ECD360A,2022-01-01,V1l6-hlhs-,604db3d9587b0500277d7b7c,Early Childhood Development: Preschool Fundamental Principles,2021-12-01,ECD,Early Childhood Development,654a4eea-7148-486b-9b61-7561a5b886ee,578be760aeb3767907f3b4f2
713,ECD360B,2020-01-01,E10b2e2sW,5f9994dc04bce60027f0c62a,Early Childhood Development: Preschool Applied Principles,1970-01-01,ECD,Early Childhood Development,654a4eea-7148-486b-9b61-7561a5b886ee,578be760aeb3767907f3b4f2
714,ECD360L,2022-01-01,NyxRZheni-,619d504f87c82e17ef76a374,Early Childhood Development: Preschool Lab Experience,2021-12-01,ECD,Early Childhood Development,654a4eea-7148-486b-9b61-7561a5b886ee,578be760aeb3767907f3b4f2
715,ECD370,2022-01-01,4kA-hl3iW,604db787d2976800268d792f,Early Childhood Development: Teaching Preschool,2021-12-01,ECD,Early Childhood Development,654a4eea-7148-486b-9b61-7561a5b886ee,578be760aeb3767907f3b4f2
716,ECD370L,2022-01-01,EJ1MhensZ,604db8aad2aed600271e853d,Early Childhood Development: Teaching Preschool Lab,2021-12-01,ECD,Early Childhood Development,654a4eea-7148-486b-9b61-7561a5b886ee,578be760aeb3767907f3b4f2
717,ECD380,2016-01-01,VkgR-3e3sW,735d49f6-d401-440c-8750-af7e87b433dc,Early Childhood Development: Program Management,2016-01-01,ECD,Early Childhood Development,654a4eea-7148-486b-9b61-7561a5b886ee,578be760aeb3767907f3b4f2
718,ECD380L,2022-01-01,E1lkzhlnoW,604db95b3f96f90026c0d062,Teaching Early Childhood: Management Lab,2021-12-01,ECD,Early Childhood Development,654a4eea-7148-486b-9b61-7561a5b886ee,578be760aeb3767907f3b4f2
719,ECEN101,2017-01-01,Ek-8Hza3W,5614806a-fdb3-4186-b7a6-6a5e8b07fbd1,Introduction to Electrical and Computer Engineering,2017-01-01,ECEN,Electrical Engineering,948a4b60-1ed1-44f1-9628-b093e3fc3688,578be963aeb3767907f3b50a
720,ECEN106,2020-01-01,SJYmaBD37,5bd9cd2089d33a2e00f4731d,Computer Systems,2019-12-01,ECEN,Electrical Engineering,948a4b60-1ed1-44f1-9628-b093e3fc3688,578be963aeb3767907f3b50a
721,ECEN150,2022-01-01,4ygfnghjZ,6022d837867ebf0028efdda1,Electric Circuit Analysis I,2021-12-01,ECEN,Electrical Engineering,948a4b60-1ed1-44f1-9628-b093e3fc3688,578be963aeb3767907f3b50a
722,ECEN160,2016-01-01,E1yG2ghiZ,e044248a-928e-46bb-a427-219326ff4ee8,Fundamentals of Digital Systems,2016-01-01,ECEN,Electrical Engineering,948a4b60-1ed1-44f1-9628-b093e3fc3688,578be963aeb3767907f3b50a
723,ECEN160L,2016-01-01,Nkefngns-,4c212540-ce9e-447c-a449-27cbd7477aa3,Fundamentals of Digital Systems Lab,2016-01-01,ECEN,Electrical Engineering,948a4b60-1ed1-44f1-9628-b093e3fc3688,578be963aeb3767907f3b50a
724,ECEN240,2020-01-01,SJm7qcx4E,5c531a1b8962ce2400d63695,Fundamentals of Digital Systems,2019-12-01,ECEN,Electrical Engineering,948a4b60-1ed1-44f1-9628-b093e3fc3688,578be963aeb3767907f3b50a
725,ECEN250,2022-01-01,4JgxfnlnjZ,6022c342b3203f0027065165,Electric Circuit Analysis II,2021-12-01,ECEN,Electrical Engineering,948a4b60-1ed1-44f1-9628-b093e3fc3688,578be963aeb3767907f3b50a
726,ECEN260,2022-01-01,VyWlG2l3iZ,61f1ba6eb380274f6b977043,Microprocessor Based-System Design,2021-12-01,ECEN,Electrical Engineering,948a4b60-1ed1-44f1-9628-b093e3fc3688,578be963aeb3767907f3b50a
727,ECEN324,2022-01-01,4yZfhg3j-,6022cbd377a97c0027e94808,Computer Architecture,2021-12-01,ECEN,Electrical Engineering,948a4b60-1ed1-44f1-9628-b093e3fc3688,578be963aeb3767907f3b50a
728,ECEN340,2020-01-01,4JWznx3o-,5cacbbb8fe3b302400f52dba,Digital Systems Design,2019-12-01,ECEN,Electrical Engineering,948a4b60-1ed1-44f1-9628-b093e3fc3688,578be963aeb3767907f3b50a
729,ECEN350,2022-01-01,EJlZfnl2sb,6022ede5867ebf0028efdea3,Electronic Devices and Circuits,2021-12-01,ECEN,Electrical Engineering,948a4b60-1ed1-44f1-9628-b093e3fc3688,578be963aeb3767907f3b50a
730,ECEN351,2022-01-01,4yfz3xhsZ,61f80b3275e3438360d8064c,VLSI System Design,2021-12-01,ECEN,Electrical Engineering,948a4b60-1ed1-44f1-9628-b093e3fc3688,578be963aeb3767907f3b50a
731,ECEN361,2016-01-01,NJlfM2x3jW,e5dc765e-5b42-43a2-83fd-72592f4ae9d3,Embedded Systems,2016-01-01,ECEN,Electrical Engineering,948a4b60-1ed1-44f1-9628-b093e3fc3688,578be963aeb3767907f3b50a
732,ECEN380,2016-01-01,4yQfhe3ib,e6e0078b-5c49-4f2d-96f0-d5dda51417ec,Signals and Systems,2016-01-01,ECEN,Electrical Engineering,948a4b60-1ed1-44f1-9628-b093e3fc3688,578be963aeb3767907f3b50a
733,ECEN390,2022-01-01,4yGfnl2s-,6022f033867ebf0028efdec6,Electromagnetics,2021-12-01,ECEN,Electrical Engineering,948a4b60-1ed1-44f1-9628-b093e3fc3688,578be963aeb3767907f3b50a
734,ECEN397,2021-01-01,HJKXD3dWU,5e2b3721bca3cb2500fcbe5e,Professional Career Preparation,2020-12-01,ECEN,Electrical Engineering,948a4b60-1ed1-44f1-9628-b093e3fc3688,578be963aeb3767907f3b50a
735,ECEN398R,2022-01-01,EJQzheniZ,62042fd4f5752993264fc923,Internship,2021-12-01,ECEN,Electrical Engineering,948a4b60-1ed1-44f1-9628-b093e3fc3688,578be963aeb3767907f3b50a
736,ECEN410,2016-01-01,Eyg7z2g2oZ,b3a9429d-0654-4f37-a7a3-1ff56670bc6f,Power Systems,2016-01-01,ECEN,Electrical Engineering,948a4b60-1ed1-44f1-9628-b093e3fc3688,578be963aeb3767907f3b50a
737,ECEN420,2016-01-01,4JVGhx2jW,5deda371-06d2-459d-93b6-ed6dd58089bd,RF Circuits,2016-01-01,ECEN,Electrical Engineering,948a4b60-1ed1-44f1-9628-b093e3fc3688,578be963aeb3767907f3b50a
738,ECEN430,2017-01-01,4kSz3ghoZ,e953b988-f1d8-4df7-894e-a32d7bf059fc,Signal and Power Integrity,2017-01-01,ECEN,Electrical Engineering,948a4b60-1ed1-44f1-9628-b093e3fc3688,578be963aeb3767907f3b50a
739,ECEN440,2022-01-01,EyxHz2ehob,60230532770e870027e7afb0,Data and Computer Communications,2021-12-01,ECEN,Electrical Engineering,948a4b60-1ed1-44f1-9628-b093e3fc3688,578be963aeb3767907f3b50a
740,ECEN451,2016-01-01,EJWBM2ghi-,8dacc119-cdcd-4d2c-b327-daf3daf8cb6b,Semiconductor Process Engineer,2016-01-01,ECEN,Electrical Engineering,948a4b60-1ed1-44f1-9628-b093e3fc3688,578be963aeb3767907f3b50a
741,ECEN461,2016-01-01,EkMBM3e3iW,ea4d6511-8dbc-4a0e-97de-d89f16185ddf,Advanced Embedded Systems,2016-01-01,ECEN,Electrical Engineering,948a4b60-1ed1-44f1-9628-b093e3fc3688,578be963aeb3767907f3b50a
742,ECEN470,2017-01-01,4yLf2g3iZ,57994907-eca7-49b5-9e92-481d532a98fd,Feedback Control of Dynamic Systems,2017-01-01,ECEN,Electrical Engineering,948a4b60-1ed1-44f1-9628-b093e3fc3688,578be963aeb3767907f3b50a
743,ECEN480,2022-01-01,NyxIM2x2j-,6022f6666b7cbd0027653885,Digital Signal Processing,2021-12-01,ECEN,Electrical Engineering,948a4b60-1ed1-44f1-9628-b093e3fc3688,578be963aeb3767907f3b50a
744,ECEN490R,2016-01-01,NJb8Mnx2i-,74930991-016c-4d12-8992-04c1ec9dfcd7,Special Topics,2016-01-01,ECEN,Electrical Engineering,948a4b60-1ed1-44f1-9628-b093e3fc3688,578be963aeb3767907f3b50a
